id,Latitude,Longitude,Temperature,Salinity,Pressure,Time,argo_id,Cycle
472,41.588,164.992,13.314,34.408,35.7,,1,5.0
473,41.588,164.992,12.951,34.404,40.1,,1,5.0
474,41.588,164.992,12.826,34.388,44.7,,1,5.0
475,41.588,164.992,12.368,34.368,49.2,,1,5.0
476,41.588,164.992,12.255,34.375,55.5,,1,5.0
477,41.588,164.992,12.154,34.368,60.3,,1,5.0
478,41.588,164.992,11.965,34.351,65.3,,1,5.0
479,41.588,164.992,11.717,34.328,70.3,,1,5.0
480,41.588,164.992,11.61,34.319,75.6,,1,5.0
481,41.588,164.992,11.474,34.299,80.4,,1,5.0
482,41.588,164.992,11.167,34.26,83.9,,1,5.0
483,41.588,164.992,10.884,34.223,89.0,,1,5.0
484,41.588,164.992,10.689,34.2,94.1,,1,5.0
485,41.588,164.992,10.636,34.193,99.1,,1,5.0
486,41.588,164.992,10.573,34.186,104.2,,1,5.0
487,41.588,164.992,10.404,34.17,109.2,,1,5.0
488,41.588,164.992,10.255,34.154,114.4,,1,5.0
489,41.588,164.992,10.133,34.143,119.7,,1,5.0
490,41.588,164.992,10.072,34.128,124.9,,1,5.0
491,41.588,164.992,9.901,34.114,130.1,,1,5.0
492,41.588,164.992,9.865,34.109,135.2,,1,5.0
493,41.588,164.992,9.653,34.09,140.2,,1,5.0
494,41.588,164.992,9.601,34.09,145.2,,1,5.0
495,41.588,164.992,9.568,34.09,149.9,,1,5.0
496,41.588,164.992,9.206,34.051,154.6,,1,5.0
497,41.588,164.992,9.086,34.032,159.3,,1,5.0
498,41.588,164.992,9.088,34.049,165.4,,1,5.0
499,41.588,164.992,9.011,34.049,169.8,,1,5.0
500,41.588,164.992,8.986,34.052,174.7,,1,5.0
501,41.588,164.992,8.96,34.054,181.3,,1,5.0
502,41.588,164.992,8.893,34.062,185.9,,1,5.0
503,41.588,164.992,8.776,34.048,190.4,,1,5.0
504,41.588,164.992,8.595,34.029,195.0,,1,5.0
505,41.588,164.992,8.239,33.999,201.0,,1,5.0
506,41.588,164.992,8.142,33.999,209.9,,1,5.0
507,41.588,164.992,7.809,33.945,220.6,,1,5.0
508,41.588,164.992,7.234,33.867,230.5,,1,5.0
509,41.588,164.992,6.692,33.793,241.0,,1,5.0
510,41.588,164.992,6.328,33.748,249.6,,1,5.0
511,41.588,164.992,6.116,33.732,260.1,,1,5.0
512,41.588,164.992,6.059,33.734,269.4,,1,5.0
513,41.588,164.992,6.008,33.755,280.5,,1,5.0
514,41.588,164.992,5.801,33.745,290.4,,1,5.0
515,41.588,164.992,5.665,33.742,300.4,,1,5.0
516,41.588,164.992,5.652,33.757,310.6,,1,5.0
517,41.588,164.992,5.707,33.79,320.2,,1,5.0
518,41.588,164.992,6.06,33.877,330.0,,1,5.0
519,41.588,164.992,6.119,33.91,339.7,,1,5.0
520,41.588,164.992,5.952,33.91,350.7,,1,5.0
521,41.588,164.992,5.769,33.916,359.8,,1,5.0
522,41.588,164.992,5.649,33.914,370.2,,1,5.0
523,41.588,164.992,5.506,33.922,380.5,,1,5.0
524,41.588,164.992,5.575,33.963,389.8,,1,5.0
525,41.588,164.992,5.438,33.969,401.0,,1,5.0
526,41.588,164.992,4.963,33.922,410.3,,1,5.0
527,41.588,164.992,4.96,33.947,420.3,,1,5.0
528,41.588,164.992,4.488,33.906,430.7,,1,5.0
529,41.588,164.992,4.708,33.961,440.4,,1,5.0
530,41.588,164.992,4.761,33.983,450.7,,1,5.0
531,41.588,164.992,4.898,34.01,459.7,,1,5.0
532,41.588,164.992,4.702,33.996,470.4,,1,5.0
533,41.588,164.992,4.727,34.018,480.1,,1,5.0
534,41.588,164.992,4.649,34.022,489.5,,1,5.0
535,41.588,164.992,4.463,34.015,500.7,,1,5.0
536,41.588,164.992,4.486,34.041,519.7,,1,5.0
537,41.588,164.992,4.316,34.053,540.7,,1,5.0
538,41.588,164.992,4.23,34.07,559.5,,1,5.0
539,41.588,164.992,4.067,34.076,579.7,,1,5.0
540,41.588,164.992,4.052,34.098,600.3,,1,5.0
541,41.588,164.992,3.938,34.119,620.1,,1,5.0
542,41.588,164.992,3.931,34.139,639.6,,1,5.0
543,41.588,164.992,3.819,34.149,660.4,,1,5.0
544,41.588,164.992,3.77,34.163,679.6,,1,5.0
545,41.588,164.992,3.727,34.176,699.3,,1,5.0
546,41.588,164.992,3.684,34.195,720.5,,1,5.0
547,41.588,164.992,3.636,34.208,739.9,,1,5.0
548,41.588,164.992,3.556,34.219,760.2,,1,5.0
549,41.588,164.992,3.501,34.236,780.9,,1,5.0
550,41.588,164.992,3.45,34.248,800.3,,1,5.0
551,41.588,164.992,3.409,34.26,820.2,,1,5.0
552,41.588,164.992,3.373,34.276,841.0,,1,5.0
553,41.588,164.992,3.324,34.289,860.9,,1,5.0
554,41.588,164.992,3.282,34.302,880.1,,1,5.0
555,41.588,164.992,3.251,34.311,900.8,,1,5.0
556,41.588,164.992,3.233,34.322,919.3,,1,5.0
557,41.588,164.992,3.16,34.327,940.3,,1,5.0
558,41.588,164.992,3.135,34.337,959.6,,1,5.0
559,41.588,164.992,3.114,34.355,979.2,,1,5.0
560,41.588,164.992,3.078,34.363,1000.7,,1,5.0
561,41.588,164.992,2.973,34.383,1050.2,,1,5.0
562,41.588,164.992,2.901,34.398,1100.4,,1,5.0
563,41.588,164.992,2.796,34.416,1150.9,,1,5.0
564,41.588,164.992,2.71,34.433,1200.4,,1,5.0
565,41.588,164.992,2.644,34.447,1250.6,,1,5.0
566,41.588,164.992,2.574,34.462,1300.8,,1,5.0
567,41.588,164.992,2.521,34.472,1349.3,,1,5.0
568,41.588,164.992,2.456,34.481,1400.1,,1,5.0
569,41.588,164.992,2.383,34.489,1449.9,,1,5.0
570,41.588,164.992,2.32,34.499,1499.9,,1,5.0
571,41.588,164.992,2.282,34.508,1550.0,,1,5.0
572,41.588,164.992,2.24,34.517,1600.5,,1,5.0
573,41.588,164.992,2.195,34.528,1650.8,,1,5.0
574,41.588,164.992,2.154,34.537,1701.0,,1,5.0
575,41.588,164.992,2.113,34.546,1749.9,,1,5.0
576,41.588,164.992,2.079,34.553,1800.7,,1,5.0
577,41.588,164.992,2.045,34.56,1849.9,,1,5.0
578,41.588,164.992,2.019,34.565,1900.6,,1,5.0
579,41.588,164.992,1.995,34.571,1950.9,,1,5.0
580,41.588,164.992,1.968,34.576,1999.6,,1,5.0
581,41.393,165.753,21.189,34.043,1.0,,1,6.0
582,41.393,165.753,21.165,34.057,5.8,,1,6.0
583,41.393,165.753,21.162,34.057,9.7,,1,6.0
584,41.393,165.753,21.163,34.058,15.4,,1,6.0
585,41.393,165.753,21.159,34.058,19.8,,1,6.0
586,41.393,165.753,21.158,34.055,25.8,,1,6.0
587,41.393,165.753,21.134,34.035,31.1,,1,6.0
588,41.393,165.753,18.371,34.174,36.1,,1,6.0
589,41.393,165.753,15.24,34.305,39.9,,1,6.0
590,41.393,165.753,14.422,34.338,45.6,,1,6.0
591,41.393,165.753,13.944,34.354,50.0,,1,6.0
592,41.393,165.753,13.487,34.387,54.9,,1,6.0
593,41.393,165.753,13.198,34.427,60.0,,1,6.0
594,41.393,165.753,13.041,34.424,65.1,,1,6.0
595,41.393,165.753,12.887,34.414,70.2,,1,6.0
596,41.393,165.753,12.596,34.393,75.3,,1,6.0
597,41.393,165.753,12.393,34.38,80.5,,1,6.0
598,41.393,165.753,12.218,34.368,85.5,,1,6.0
599,41.393,165.753,12.084,34.359,89.0,,1,6.0
600,41.393,165.753,11.939,34.349,94.2,,1,6.0
601,41.393,165.753,11.819,34.337,99.3,,1,6.0
602,41.393,165.753,11.697,34.33,104.4,,1,6.0
603,41.393,165.753,11.581,34.321,109.4,,1,6.0
604,41.393,165.753,11.433,34.308,114.4,,1,6.0
605,41.393,165.753,11.165,34.278,119.4,,1,6.0
606,41.393,165.753,10.996,34.256,125.6,,1,6.0
607,41.393,165.753,10.64,34.208,130.5,,1,6.0
608,41.393,165.753,10.353,34.177,135.7,,1,6.0
609,41.393,165.753,10.221,34.17,139.7,,1,6.0
610,41.393,165.753,10.147,34.162,145.1,,1,6.0
611,41.393,165.753,9.978,34.147,150.8,,1,6.0
612,41.393,165.753,9.8,34.123,155.0,,1,6.0
613,41.393,165.753,9.646,34.104,160.6,,1,6.0
614,41.393,165.753,9.552,34.093,164.7,,1,6.0
615,41.393,165.753,9.412,34.084,170.6,,1,6.0
616,41.393,165.753,9.286,34.071,175.7,,1,6.0
617,41.393,165.753,9.186,34.06,179.8,,1,6.0
618,41.393,165.753,9.058,34.04,185.1,,1,6.0
619,41.393,165.753,8.72,34.001,190.4,,1,6.0
620,41.393,165.753,8.484,33.978,195.7,,1,6.0
621,41.393,165.753,8.433,33.974,199.7,,1,6.0
622,41.393,165.753,8.201,33.96,210.7,,1,6.0
623,41.393,165.753,8.031,33.948,220.3,,1,6.0
624,41.393,165.753,7.756,33.922,230.3,,1,6.0
625,41.393,165.753,7.545,33.907,239.3,,1,6.0
626,41.393,165.753,7.23,33.887,250.4,,1,6.0
627,41.393,165.753,7.191,33.912,260.4,,1,6.0
628,41.393,165.753,7.133,33.928,269.0,,1,6.0
629,41.393,165.753,6.899,33.919,279.3,,1,6.0
630,41.393,165.753,6.727,33.908,289.4,,1,6.0
631,41.393,165.753,6.638,33.92,299.7,,1,6.0
632,41.393,165.753,6.688,33.949,309.7,,1,6.0
633,41.393,165.753,6.613,33.962,319.6,,1,6.0
634,41.393,165.753,6.376,33.95,329.7,,1,6.0
635,41.393,165.753,6.246,33.943,339.1,,1,6.0
636,41.393,165.753,6.135,33.937,350.4,,1,6.0
637,41.393,165.753,6.018,33.929,359.8,,1,6.0
638,41.393,165.753,5.695,33.921,370.6,,1,6.0
639,41.393,165.753,5.64,33.918,380.3,,1,6.0
640,41.393,165.753,5.579,33.911,390.9,,1,6.0
641,41.393,165.753,5.257,33.878,400.5,,1,6.0
642,41.393,165.753,4.766,33.85,410.9,,1,6.0
643,41.393,165.753,4.741,33.884,420.1,,1,6.0
644,41.393,165.753,4.778,33.915,429.9,,1,6.0
645,41.393,165.753,4.779,33.924,440.0,,1,6.0
646,41.393,165.753,4.826,33.943,450.3,,1,6.0
647,41.393,165.753,4.752,33.965,460.6,,1,6.0
648,41.393,165.753,4.688,33.963,470.6,,1,6.0
649,41.393,165.753,4.635,33.971,479.4,,1,6.0
650,41.393,165.753,4.641,33.993,489.9,,1,6.0
651,41.393,165.753,4.781,34.025,499.1,,1,6.0
652,41.393,165.753,4.719,34.053,519.8,,1,6.0
653,41.393,165.753,4.597,34.073,540.3,,1,6.0
654,41.393,165.753,4.52,34.092,560.2,,1,6.0
655,41.393,165.753,4.432,34.108,580.1,,1,6.0
656,41.393,165.753,4.358,34.121,599.9,,1,6.0
657,41.393,165.753,4.305,34.134,619.8,,1,6.0
658,41.393,165.753,4.147,34.142,640.4,,1,6.0
659,41.393,165.753,4.017,34.151,660.9,,1,6.0
660,41.393,165.753,3.98,34.176,679.7,,1,6.0
661,41.393,165.753,3.903,34.188,699.5,,1,6.0
662,41.393,165.753,3.895,34.21,719.1,,1,6.0
663,41.393,165.753,3.807,34.22,739.4,,1,6.0
664,41.393,165.753,3.659,34.222,760.1,,1,6.0
665,41.393,165.753,3.567,34.223,779.4,,1,6.0
666,41.393,165.753,3.523,34.233,800.0,,1,6.0
667,41.393,165.753,3.472,34.249,820.5,,1,6.0
668,41.393,165.753,3.444,34.267,839.9,,1,6.0
669,41.393,165.753,3.419,34.28,860.1,,1,6.0
670,41.393,165.753,3.351,34.29,880.7,,1,6.0
671,41.393,165.753,3.307,34.296,899.3,,1,6.0
672,41.393,165.753,3.26,34.308,919.8,,1,6.0
673,41.393,165.753,3.236,34.319,939.6,,1,6.0
674,41.393,165.753,3.211,34.331,959.9,,1,6.0
675,41.393,165.753,3.162,34.341,980.3,,1,6.0
676,41.393,165.753,3.124,34.353,999.5,,1,6.0
677,41.393,165.753,3.027,34.375,1050.0,,1,6.0
678,41.393,165.753,2.924,34.393,1100.3,,1,6.0
679,41.393,165.753,2.843,34.408,1150.8,,1,6.0
680,41.393,165.753,2.758,34.425,1200.5,,1,6.0
681,41.393,165.753,2.685,34.441,1250.4,,1,6.0
682,41.393,165.753,2.619,34.454,1300.2,,1,6.0
683,41.393,165.753,2.541,34.462,1351.0,,1,6.0
684,41.393,165.753,2.46,34.469,1399.8,,1,6.0
685,41.393,165.753,2.412,34.482,1450.4,,1,6.0
686,41.393,165.753,2.364,34.492,1501.0,,1,6.0
687,41.393,165.753,2.312,34.502,1549.9,,1,6.0
688,41.393,165.753,2.259,34.513,1600.3,,1,6.0
689,41.393,165.753,2.218,34.521,1650.7,,1,6.0
690,41.393,165.753,2.182,34.531,1700.3,,1,6.0
691,41.393,165.753,2.146,34.539,1749.4,,1,6.0
692,41.393,165.753,2.111,34.547,1800.4,,1,6.0
693,41.393,165.753,2.071,34.555,1850.2,,1,6.0
694,41.393,165.753,2.04,34.562,1900.8,,1,6.0
695,41.393,165.753,2.006,34.569,1951.0,,1,6.0
696,41.393,165.753,1.978,34.575,2002.3,,1,6.0
697,41.369,166.666,19.662,34.224,0.6,,1,7.0
698,41.369,166.666,19.661,34.227,4.8,,1,7.0
699,41.369,166.666,19.661,34.228,10.3,,1,7.0
700,41.369,166.666,19.664,34.227,13.8,,1,7.0
701,41.369,166.666,19.665,34.227,19.1,,1,7.0
702,41.369,166.666,19.66,34.226,25.1,,1,7.0
703,41.369,166.666,19.659,34.217,31.1,,1,7.0
704,41.369,166.666,18.305,34.216,36.3,,1,7.0
705,41.369,166.666,14.948,34.262,40.7,,1,7.0
706,41.369,166.666,14.202,34.303,44.6,,1,7.0
707,41.369,166.666,13.775,34.319,49.0,,1,7.0
708,41.369,166.666,12.89,34.345,53.9,,1,7.0
709,41.369,166.666,12.581,34.351,59.0,,1,7.0
710,41.369,166.666,12.046,34.339,65.6,,1,7.0
711,41.369,166.666,11.901,34.335,70.5,,1,7.0
712,41.369,166.666,11.718,34.329,75.6,,1,7.0
713,41.369,166.666,11.541,34.311,80.4,,1,7.0
714,41.369,166.666,11.372,34.296,85.3,,1,7.0
715,41.369,166.666,11.209,34.276,90.0,,1,7.0
716,41.369,166.666,10.948,34.247,94.7,,1,7.0
717,41.369,166.666,10.805,34.236,99.5,,1,7.0
718,41.369,166.666,10.52,34.206,104.4,,1,7.0
719,41.369,166.666,10.356,34.192,109.7,,1,7.0
720,41.369,166.666,10.349,34.201,114.6,,1,7.0
721,41.369,166.666,10.314,34.207,119.8,,1,7.0
722,41.369,166.666,10.278,34.206,125.1,,1,7.0
723,41.369,166.666,10.111,34.184,130.4,,1,7.0
724,41.369,166.666,10.013,34.173,134.0,,1,7.0
725,41.369,166.666,9.909,34.16,139.5,,1,7.0
726,41.369,166.666,9.795,34.144,144.9,,1,7.0
727,41.369,166.666,9.632,34.121,150.3,,1,7.0
728,41.369,166.666,9.551,34.104,153.8,,1,7.0
729,41.369,166.666,9.22,34.057,159.2,,1,7.0
730,41.369,166.666,9.012,34.028,164.7,,1,7.0
731,41.369,166.666,8.887,34.012,170.0,,1,7.0
732,41.369,166.666,8.774,33.994,173.8,,1,7.0
733,41.369,166.666,8.639,33.977,179.5,,1,7.0
734,41.369,166.666,8.501,33.967,185.3,,1,7.0
735,41.369,166.666,8.452,33.959,189.1,,1,7.0
736,41.369,166.666,8.324,33.945,194.9,,1,7.0
737,41.369,166.666,8.182,33.933,198.9,,1,7.0
738,41.369,166.666,8.163,33.941,209.3,,1,7.0
739,41.369,166.666,8.13,33.951,219.3,,1,7.0
740,41.369,166.666,7.904,33.926,229.0,,1,7.0
741,41.369,166.666,7.592,33.894,238.6,,1,7.0
742,41.369,166.666,7.477,33.888,249.5,,1,7.0
743,41.369,166.666,7.314,33.877,259.6,,1,7.0
744,41.369,166.666,7.044,33.863,270.8,,1,7.0
745,41.369,166.666,6.906,33.859,279.7,,1,7.0
746,41.369,166.666,6.722,33.869,290.1,,1,7.0
747,41.369,166.666,6.337,33.837,300.3,,1,7.0
748,41.369,166.666,5.965,33.806,310.8,,1,7.0
749,41.369,166.666,5.677,33.785,319.7,,1,7.0
750,41.369,166.666,5.36,33.762,329.6,,1,7.0
751,41.369,166.666,5.906,33.887,340.7,,1,7.0
752,41.369,166.666,5.893,33.893,350.6,,1,7.0
753,41.369,166.666,5.565,33.863,359.7,,1,7.0
754,41.369,166.666,5.574,33.882,369.2,,1,7.0
755,41.369,166.666,5.464,33.888,379.0,,1,7.0
756,41.369,166.666,5.449,33.901,389.1,,1,7.0
757,41.369,166.666,5.424,33.916,399.2,,1,7.0
758,41.369,166.666,5.337,33.917,409.3,,1,7.0
759,41.369,166.666,5.188,33.919,419.2,,1,7.0
760,41.369,166.666,5.258,33.943,428.9,,1,7.0
761,41.369,166.666,5.183,33.95,439.9,,1,7.0
762,41.369,166.666,5.001,33.951,450.3,,1,7.0
763,41.369,166.666,5.041,33.966,460.2,,1,7.0
764,41.369,166.666,5.035,33.991,470.7,,1,7.0
765,41.369,166.666,4.737,33.967,480.5,,1,7.0
766,41.369,166.666,4.687,33.979,490.0,,1,7.0
767,41.369,166.666,4.653,34.0,500.6,,1,7.0
768,41.369,166.666,4.667,34.041,520.2,,1,7.0
769,41.369,166.666,4.596,34.057,540.4,,1,7.0
770,41.369,166.666,4.526,34.077,559.7,,1,7.0
771,41.369,166.666,4.415,34.087,579.5,,1,7.0
772,41.369,166.666,4.335,34.094,600.3,,1,7.0
773,41.369,166.666,4.221,34.1,620.1,,1,7.0
774,41.369,166.666,4.184,34.114,639.7,,1,7.0
775,41.369,166.666,4.126,34.133,660.6,,1,7.0
776,41.369,166.666,4.108,34.158,680.9,,1,7.0
777,41.369,166.666,4.069,34.181,699.9,,1,7.0
778,41.369,166.666,3.91,34.196,720.3,,1,7.0
779,41.369,166.666,3.879,34.215,741.0,,1,7.0
780,41.369,166.666,3.822,34.227,760.8,,1,7.0
781,41.369,166.666,3.765,34.235,779.6,,1,7.0
782,41.369,166.666,3.648,34.238,800.8,,1,7.0
783,41.369,166.666,3.539,34.239,819.2,,1,7.0
784,41.369,166.666,3.493,34.252,839.9,,1,7.0
785,41.369,166.666,3.441,34.259,860.5,,1,7.0
786,41.369,166.666,3.412,34.277,880.5,,1,7.0
787,41.369,166.666,3.373,34.284,899.9,,1,7.0
788,41.369,166.666,3.315,34.294,920.8,,1,7.0
789,41.369,166.666,3.282,34.306,940.1,,1,7.0
790,41.369,166.666,3.245,34.321,959.9,,1,7.0
791,41.369,166.666,3.216,34.331,980.4,,1,7.0
792,41.369,166.666,3.185,34.339,999.8,,1,7.0
793,41.369,166.666,3.104,34.359,1049.4,,1,7.0
794,41.369,166.666,3.049,34.372,1100.2,,1,7.0
795,41.369,166.666,2.946,34.389,1150.5,,1,7.0
796,41.369,166.666,2.86,34.407,1200.8,,1,7.0
797,41.369,166.666,2.782,34.424,1249.5,,1,7.0
798,41.369,166.666,2.707,34.437,1300.1,,1,7.0
799,41.369,166.666,2.606,34.449,1350.3,,1,7.0
800,41.369,166.666,2.523,34.456,1399.5,,1,7.0
801,41.369,166.666,2.471,34.468,1450.6,,1,7.0
802,41.369,166.666,2.416,34.48,1500.9,,1,7.0
803,41.369,166.666,2.366,34.492,1550.0,,1,7.0
804,41.369,166.666,2.319,34.502,1599.8,,1,7.0
805,41.369,166.666,2.256,34.513,1649.5,,1,7.0
806,41.369,166.666,2.21,34.523,1700.7,,1,7.0
807,41.369,166.666,2.172,34.533,1750.5,,1,7.0
808,41.369,166.666,2.128,34.542,1799.6,,1,7.0
809,41.369,166.666,2.097,34.549,1850.2,,1,7.0
810,41.369,166.666,2.058,34.558,1900.1,,1,7.0
811,41.369,166.666,2.023,34.566,1951.0,,1,7.0
812,41.369,166.666,1.992,34.574,2001.7,,1,7.0
813,41.362,167.932,19.225,34.038,1.0,,1,8.0
814,41.362,167.932,19.225,34.042,6.2,,1,8.0
815,41.362,167.932,19.227,34.042,11.0,,1,8.0
816,41.362,167.932,19.227,34.041,15.3,,1,8.0
817,41.362,167.932,19.227,34.041,20.2,,1,8.0
818,41.362,167.932,19.227,34.04,26.0,,1,8.0
819,41.362,167.932,19.224,34.041,30.8,,1,8.0
820,41.362,167.932,19.229,34.038,35.8,,1,8.0
821,41.362,167.932,18.65,34.084,40.7,,1,8.0
822,41.362,167.932,15.533,34.268,45.4,,1,8.0
823,41.362,167.932,14.111,34.331,50.6,,1,8.0
824,41.362,167.932,13.533,34.313,56.0,,1,8.0
825,41.362,167.932,12.407,34.27,61.2,,1,8.0
826,41.362,167.932,11.735,34.27,65.5,,1,8.0
827,41.362,167.932,11.39,34.254,70.4,,1,8.0
828,41.362,167.932,11.179,34.258,74.8,,1,8.0
829,41.362,167.932,11.075,34.259,81.0,,1,8.0
830,41.362,167.932,10.979,34.244,85.0,,1,8.0
831,41.362,167.932,10.874,34.232,90.7,,1,8.0
832,41.362,167.932,10.792,34.229,94.9,,1,8.0
833,41.362,167.932,10.573,34.204,100.8,,1,8.0
834,41.362,167.932,10.469,34.198,105.1,,1,8.0
835,41.362,167.932,10.237,34.171,110.7,,1,8.0
836,41.362,167.932,10.184,34.162,114.8,,1,8.0
837,41.362,167.932,10.104,34.151,120.0,,1,8.0
838,41.362,167.932,9.941,34.142,125.0,,1,8.0
839,41.362,167.932,9.865,34.14,130.0,,1,8.0
840,41.362,167.932,9.769,34.13,135.1,,1,8.0
841,41.362,167.932,9.691,34.122,139.7,,1,8.0
842,41.362,167.932,9.591,34.109,145.2,,1,8.0
843,41.362,167.932,9.481,34.094,150.3,,1,8.0
844,41.362,167.932,9.322,34.08,155.6,,1,8.0
845,41.362,167.932,9.164,34.063,160.8,,1,8.0
846,41.362,167.932,9.144,34.066,164.8,,1,8.0
847,41.362,167.932,8.996,34.047,169.9,,1,8.0
848,41.362,167.932,8.841,34.027,175.0,,1,8.0
849,41.362,167.932,8.712,34.008,180.3,,1,8.0
850,41.362,167.932,8.513,33.981,185.3,,1,8.0
851,41.362,167.932,8.323,33.96,190.5,,1,8.0
852,41.362,167.932,8.262,33.953,195.6,,1,8.0
853,41.362,167.932,8.073,33.934,200.9,,1,8.0
854,41.362,167.932,8.012,33.94,210.3,,1,8.0
855,41.362,167.932,7.935,33.941,220.1,,1,8.0
856,41.362,167.932,7.844,33.929,230.1,,1,8.0
857,41.362,167.932,7.692,33.92,240.3,,1,8.0
858,41.362,167.932,7.374,33.883,250.3,,1,8.0
859,41.362,167.932,7.154,33.864,260.1,,1,8.0
860,41.362,167.932,6.883,33.84,270.5,,1,8.0
861,41.362,167.932,6.572,33.813,279.8,,1,8.0
862,41.362,167.932,6.245,33.783,290.2,,1,8.0
863,41.362,167.932,6.107,33.79,300.9,,1,8.0
864,41.362,167.932,6.384,33.863,310.7,,1,8.0
865,41.362,167.932,6.156,33.85,320.9,,1,8.0
866,41.362,167.932,5.951,33.839,329.9,,1,8.0
867,41.362,167.932,5.989,33.861,339.3,,1,8.0
868,41.362,167.932,5.805,33.863,350.4,,1,8.0
869,41.362,167.932,5.642,33.864,360.1,,1,8.0
870,41.362,167.932,5.565,33.875,370.0,,1,8.0
871,41.362,167.932,5.679,33.911,380.1,,1,8.0
872,41.362,167.932,5.47,33.9,390.3,,1,8.0
873,41.362,167.932,5.456,33.922,400.4,,1,8.0
874,41.362,167.932,5.448,33.939,410.5,,1,8.0
875,41.362,167.932,5.436,33.955,419.7,,1,8.0
876,41.362,167.932,5.44,33.974,430.4,,1,8.0
877,41.362,167.932,5.235,33.962,441.0,,1,8.0
878,41.362,167.932,5.108,33.96,450.0,,1,8.0
879,41.362,167.932,4.999,33.967,460.6,,1,8.0
880,41.362,167.932,5.038,33.987,470.0,,1,8.0
881,41.362,167.932,4.923,33.994,479.8,,1,8.0
882,41.362,167.932,4.87,34.0,489.6,,1,8.0
883,41.362,167.932,4.806,34.016,500.7,,1,8.0
884,41.362,167.932,4.714,34.029,520.0,,1,8.0
885,41.362,167.932,4.619,34.045,540.2,,1,8.0
886,41.362,167.932,4.544,34.063,559.5,,1,8.0
887,41.362,167.932,4.424,34.087,579.8,,1,8.0
888,41.362,167.932,4.348,34.103,600.3,,1,8.0
889,41.362,167.932,4.281,34.119,620.3,,1,8.0
890,41.362,167.932,4.242,34.137,640.2,,1,8.0
891,41.362,167.932,4.194,34.149,659.3,,1,8.0
892,41.362,167.932,4.117,34.165,680.7,,1,8.0
893,41.362,167.932,4.052,34.177,700.0,,1,8.0
894,41.362,167.932,4.024,34.191,720.6,,1,8.0
895,41.362,167.932,3.928,34.204,740.7,,1,8.0
896,41.362,167.932,3.804,34.214,760.3,,1,8.0
897,41.362,167.932,3.786,34.234,780.3,,1,8.0
898,41.362,167.932,3.637,34.231,799.3,,1,8.0
899,41.362,167.932,3.521,34.238,820.8,,1,8.0
900,41.362,167.932,3.468,34.255,840.9,,1,8.0
901,41.362,167.932,3.434,34.275,861.0,,1,8.0
902,41.362,167.932,3.384,34.284,879.6,,1,8.0
903,41.362,167.932,3.317,34.293,900.8,,1,8.0
904,41.362,167.932,3.283,34.304,920.0,,1,8.0
905,41.362,167.932,3.25,34.314,940.0,,1,8.0
906,41.362,167.932,3.209,34.325,960.0,,1,8.0
907,41.362,167.932,3.195,34.335,980.5,,1,8.0
908,41.362,167.932,3.149,34.34,999.3,,1,8.0
909,41.362,167.932,3.082,34.365,1050.6,,1,8.0
910,41.362,167.932,2.978,34.383,1100.8,,1,8.0
911,41.362,167.932,2.883,34.4,1150.7,,1,8.0
912,41.362,167.932,2.822,34.414,1200.2,,1,8.0
913,41.362,167.932,2.714,34.428,1250.7,,1,8.0
914,41.362,167.932,2.645,34.434,1300.2,,1,8.0
915,41.362,167.932,2.576,34.446,1351.0,,1,8.0
916,41.362,167.932,2.524,34.458,1399.4,,1,8.0
917,41.362,167.932,2.464,34.47,1450.3,,1,8.0
918,41.362,167.932,2.417,34.479,1500.3,,1,8.0
919,41.362,167.932,2.366,34.488,1550.0,,1,8.0
920,41.362,167.932,2.34,34.495,1599.6,,1,8.0
921,41.362,167.932,2.305,34.507,1649.9,,1,8.0
922,41.362,167.932,2.259,34.514,1699.9,,1,8.0
923,41.362,167.932,2.216,34.523,1749.4,,1,8.0
924,41.362,167.932,2.177,34.533,1800.6,,1,8.0
925,41.362,167.932,2.123,34.545,1850.5,,1,8.0
926,41.362,167.932,2.084,34.555,1900.2,,1,8.0
927,41.362,167.932,2.044,34.564,1951.0,,1,8.0
928,41.362,167.932,2.002,34.571,2000.3,,1,8.0
929,41.155,168.651,18.658,33.903,1.2,,1,9.0
930,41.155,168.651,18.667,33.903,5.2,,1,9.0
931,41.155,168.651,18.666,33.904,9.7,,1,9.0
932,41.155,168.651,18.665,33.905,15.0,,1,9.0
933,41.155,168.651,18.669,33.904,19.9,,1,9.0
934,41.155,168.651,18.671,33.904,24.8,,1,9.0
935,41.155,168.651,18.674,33.903,30.1,,1,9.0
936,41.155,168.651,18.672,33.904,35.7,,1,9.0
937,41.155,168.651,18.668,33.879,41.3,,1,9.0
938,41.155,168.651,17.004,34.111,44.6,,1,9.0
939,41.155,168.651,15.373,34.406,49.8,,1,9.0
940,41.155,168.651,14.41,34.346,55.2,,1,9.0
941,41.155,168.651,13.396,34.271,60.2,,1,9.0
942,41.155,168.651,13.037,34.337,65.0,,1,9.0
943,41.155,168.651,12.809,34.354,69.8,,1,9.0
944,41.155,168.651,12.714,34.382,74.6,,1,9.0
945,41.155,168.651,12.31,34.339,79.5,,1,9.0
946,41.155,168.651,12.1,34.321,84.7,,1,9.0
947,41.155,168.651,11.995,34.319,89.9,,1,9.0
948,41.155,168.651,11.871,34.315,95.1,,1,9.0
949,41.155,168.651,11.69,34.293,98.7,,1,9.0
